,X_value,Y_value,Z_value
198,-7.899701746702556,-8.866833084174544,24.53447798959564
199,-8.031450065126723,-9.062484264685,24.62196645285576
200,-8.168438621605548,-9.253810334665289,24.733647004975662
201,-8.309750374479465,-9.438708809829912,24.869305081974332
202,-8.453987926933898,-9.61525741883213,25.02851155588974
203,-8.599972225406551,-9.780933180529345,25.210515452788314
204,-8.746262204432393,-9.933573539656475,25.414083029779203
205,-8.89141679854639,-10.070775657030094,25.63781962098579
206,-9.03386393633215,-10.190016551507604,25.87984779157417
207,-9.171900540421905,-10.289133667823922,26.138236465715178
208,-9.30395453939926,-10.366024521693554,26.409928106679303
209,-9.428148181294631,-10.418526557851408,26.692401587689588
210,-9.542996731992531,-10.44501785984868,26.98233116704025
211,-9.646797114125194,-10.444297008093653,27.275854693072965
212,-9.73793358762577,-10.415222653974197,27.56937821910568
213,-9.814965087029227,-10.35749444259239,27.85893231148956
214,-9.876581552821904,-10.270932161009473,28.1402793315995
215,-9.921603931441497,-10.156496944898812,28.409557127777173
216,-9.949333524480725,-10.015089858954198,28.66258170239273
217,-9.958896958930474,-9.848693245501956,28.895544544783096
218,-9.950119560188922,-9.659529730786751,29.105173554237744
219,-9.922913990955161,-9.450242437910354,29.28825027104141
220,-9.877498594481468,-9.224435625647907,29.442468132398147
221,-9.814353725922851,-8.985293055917442,29.565520575512007
222,-9.734527432890243,-8.736659271412446,29.65617385749214
223,-9.638980425693664,-8.482619098744745,29.71351608141922
224,-9.529022763846779,-8.226896938648643,29.73727904231697
225,-9.40644486201826,-7.973036978919694,29.727891868147427
226,-9.272862460274963,-7.72494383323097,29.686373737820432
227,-9.130022304635105,-7.485741192520923,29.613958394226835
228,-8.980064158971004,-7.2584326057688315,29.51236234921478
229,-8.824909443902701,-7.045480983137711,29.38394580657547
230,-8.66647958005024,-6.849048879892642,29.231015329104842
231,-8.506870662635478,-6.670818283462026,29.0559311205941
232,-8.347785769026183,-6.51217082637633,28.86164343578224
233,-8.19110265119194,-6.373887431370171,28.650780683436736
234,-8.038480717850055,-6.2565688082394,28.426078554315566
235,-7.891404703116017,-6.160335098943193,28.19005817519569
236,-7.751315672454853,-6.085366516420304,27.945562518825607
237,-7.619261673477496,-6.031242563813638,27.694844507005996
238,-7.496465428396702,-5.997422602306919,27.440425266513824
239,-7.3838003102215755,-5.983546206022634,27.18455771914978
240,-7.2821396919612305,-5.9887123102669975,26.929172940743026
241,-7.191963928770676,-6.012260134264572,26.676470212098998
242,-7.113884381756286,-6.05328861332157,26.428112404070585
243,-7.048294068772163,-6.111197037642135,26.18592331049644
244,-6.995367664420128,-6.184844058614139,25.951619443224715
245,-6.955498186554278,-6.273628966441727,25.726649109127273
246,-6.928685635174617,-6.376710767410696,25.512514256071242
247,-6.914930010281143,-6.49330853878644,25.310555908937985
248,-6.914143974572944,-6.622521215875167,25.122329656589887
249,-6.926458534001387,-6.763688017901437,24.94885467793678
250,-6.951437002061919,-6.9160880931102255,24.791632920845792
251,-6.989035710104083,-7.078700234848576,24.65157628223625
252,-7.038905308924235,-7.251043875279798,24.53007942798477
253,-7.100740117969188,-7.431977665791766,24.428107896005933
254,-7.174147119384841,-7.620600541690703,24.346680865209578
255,-7.258645958016185,-7.816131580241983,24.287139360477063
256,-7.353887284659576,-8.017189148915147,24.24991250977043
257,-7.45912873225727,-8.222812112036817,24.236287696975783
258,-7.573758939702891,-8.431438624137773,24.246694050055158
259,-7.6970792085891535,-8.641687052687537,24.282204388913648
260,-7.828303503207854,-8.852055623196478,24.342765072556
261,-7.966558450549888,-9.060501922358675,24.429073433920514
262,-8.110752334353867,-9.265283891766146,24.5411294730072
263,-8.259749769707946,-9.46411883419464,24.678825907825544
264,-8.412415371700286,-9.654784123399484,24.841787251408768
265,-8.5672644062154,-9.834936991176843,25.029316170818557
266,-8.722943145089168,-10.00199438540453,25.240393487145077
267,-8.877966854206104,-10.15337325396036,25.473570893516463
268,-9.03058878754799,-10.286490544722156,25.727131878084563
269,-9.179149536397514,-10.398823276547315,25.998662596062925
270,-9.321771348785095,-10.487968610252416,26.285802843660353
271,-9.456663810042057,-10.551463635674448,26.585387802156827
272,-9.582036505499724,-10.587686436364592,26.89393080686081
273,-9.695924345887603,-10.594714740976112,27.207784270094983
274,-9.796842597090206,-10.571467271876468,27.52271055323425
275,-9.882957175788402,-10.517283248290212,27.834418376658245
276,-9.952870685167618,-10.431802244339838,28.138509178756102
277,-10.005316734364643,-10.315745111780366,28.430584397916945
278,-10.039290944419003,-10.170253199223929,28.706245472529904
279,-10.053919942321587,-9.997248778017262,28.961147481979367
280,-10.048810710218296,-9.798714190486695,29.19153555659752
281,-10.023788573507309,-9.577953340509442,29.394030313683317
282,-9.979159212741813,-9.338270131962709,29.565466934516753
283,-9.915315645775909,-9.083629249499147,29.70391434326866
284,-9.833262251570073,-8.818055448751,29.80733418211937
285,-9.734003409084778,-8.545813769268847,29.87508275912582
286,-9.618980183785057,-8.271109179623679,29.906516382344968
287,-9.49002665899004,-7.998026506427326,29.902117820734098
288,-9.348889580717945,-7.730830789230364,29.862852612207792
289,-9.197665044190636,-7.472765860930423,29.790329986623686
290,-9.038361807329062,-7.227255767363882,29.686159173839414
291,-8.873294308607369,-6.997183915550849,29.552861300631942
292,-8.704383968645592,-6.784712860756414,29.39311841676399
293,-8.533901557267418,-6.591764874327314,29.209558931003034
294,-8.363899501044253,-6.419781659773605,29.00507945709282
295,-8.19621188329523,-6.269724352768659,28.782737531762844
296,-8.032672787339477,-6.142013450169571,28.545429768756865
297,-7.874897953243847,-6.03700937785386,28.29610642281387
298,-7.724328446473368,-5.954531922882765,28.037395902701338
299,-7.582405332493076,-5.894400872317533,27.7720875401725
300,-7.450220327564354,-5.855835303423547,27.502595180013806
301,-7.328646804696312,-5.838294577384538,27.231439949002226
302,-7.218558136898059,-5.8409377004863074,26.960767486947937
303,-7.120740359877795,-5.862983749994239,26.692508869680097
304,-7.035630160140075,-5.903411519255378,26.428595173027876
305,-6.963620555538997,-5.961500156514699,26.17117203680145
306,-6.90501722662775,-6.036228455119247,25.92163412687744
307,-6.86003851665861,-6.126815492334401,25.681644314108734
308,-6.828859100233402,-6.232300132486799,25.452704546362455
309,-6.8113916400512124,-6.3519014528418225,25.23637041250099
310,-6.8075924674615855,-6.484958672624032,25.033929296410445
311,-6.817461582464523,-6.630450585180473,24.846775863967437
312,-6.840780641807747,-6.787896622674456,24.676090217067564
313,-6.877374970889434,-6.956215507473438,24.523159739596938
314,-6.926895220505942,-7.134806529781571,24.389164533451154
315,-6.988992041453628,-7.322708553925473,24.275391982516325
316,-7.063359753179302,-7.519200728150128,24.182861265702286
317,-7.149692675129776,-7.723321916782158,24.112752484904632
318,-7.247292108897762,-7.933750558270681,24.065870255052182
319,-7.35567769932825,-8.149465445962743,24.043555601026306
320,-7.4741944166644085,-8.369325231246211,24.046291291784286
321,-7.602187231149406,-8.591587855713108,24.075096506235962
